Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,9,320.0,86.74,0.912,-0.906,0.92,0.397,33.537,13.722,20.185
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,10,355.0,80.77,0.738,0.186,0.934,0.583,27.653,18.667,21.26
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,11,472.0,88.083,0.655,0.922,0.959,0.603,29.587,22.367,24.515
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,12,2.0,0.0,1.0,0.785,1.0,0.5,2.828,0.0,1.596
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,13,2.0,0.0,1.0,0.785,1.0,0.5,2.828,0.0,1.596
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,14,2.0,0.0,1.0,0.785,1.0,0.5,2.828,0.0,1.596
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,15,378.0,93.012,0.907,-1.375,0.922,0.524,35.993,15.192,21.938
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,16,389.0,105.805,0.951,0.136,0.903,0.496,43.268,13.354,22.255
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,17,171.0,68.012,0.954,-1.0,0.881,0.352,28.684,8.567,14.755
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,18,275.0,92.491,0.969,0.124,0.893,0.521,40.312,9.887,18.712
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,19,630.0,108.326,0.78,-1.353,0.943,0.583,37.896,23.721,28.322
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,20,630.0,115.983,0.888,-1.213,0.939,0.519,44.217,20.368,28.322
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,21,292.0,77.941,0.895,0.533,0.951,0.521,30.655,13.674,19.282
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,22,423.0,89.355,0.793,0.477,0.953,0.613,31.726,19.322,23.207
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,23,395.0,80.184,0.757,0.9,0.947,0.633,28.849,18.855,22.426
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,24,633.0,116.912,0.89,-1.245,0.936,0.541,44.737,20.395,28.389
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,25,190.0,61.763,0.926,-0.102,0.922,0.664,26.237,9.897,15.554
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,26,456.0,85.598,0.407,0.337,0.954,0.65,26.603,24.3,24.096
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,27,366.0,85.841,0.866,1.143,0.934,0.52,32.331,16.179,21.587
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,28,405.0,84.426,0.79,1.424,0.938,0.603,30.341,18.599,22.708
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,29,98.0,42.935,0.86,0.003,0.875,0.576,16.635,8.48,11.17
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,30,394.0,86.426,0.772,0.509,0.936,0.566,29.79,18.935,22.398
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,31,484.0,91.598,0.547,0.501,0.943,0.618,28.944,24.223,24.824
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,32,141.0,54.42,0.924,-0.286,0.91,0.534,22.847,8.757,13.399
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,33,347.0,88.811,0.913,0.919,0.928,0.387,35.384,14.465,21.019
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,34,426.0,84.669,0.65,-0.439,0.947,0.588,28.189,21.422,23.289
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,35,464.0,90.184,0.677,0.255,0.943,0.624,30.163,22.189,24.306
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,36,523.0,97.876,0.77,0.886,0.949,0.566,34.403,21.964,25.805
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,37,14.0,13.621,0.993,0.526,0.7,0.233,12.439,1.444,4.222
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,38,233.0,65.698,0.877,1.324,0.936,0.616,26.097,12.538,17.224
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,39,113.0,49.971,0.944,1.453,0.89,0.589,22.305,7.368,11.995
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,40,147.0,52.663,0.862,-1.331,0.913,0.557,20.238,10.265,13.681
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,41,266.0,70.355,0.844,1.281,0.947,0.573,26.638,14.281,18.403
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,42,191.0,64.77,0.936,1.187,0.927,0.455,27.578,9.725,15.595
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,43,23.0,19.692,0.974,0.862,0.852,0.319,11.481,2.577,5.412
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,44,148.0,52.87,0.859,-1.313,0.914,0.561,20.18,10.342,13.727
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,45,6.0,4.828,0.993,1.136,0.6,0.333,7.522,0.868,2.764
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_left,void,46,36.0,29.864,0.985,1.319,0.818,0.424,17.133,2.91,6.77
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,part,0,37945.0,4263.272,0.12,-0.563,0.746,0.676,279.693,277.662,219.802
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,1,148.0,50.627,0.753,1.184,0.937,0.599,18.104,11.904,13.727
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,2,136.0,54.006,0.921,-1.308,0.889,0.515,22.468,8.732,13.159
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,3,339.0,86.426,0.902,-1.435,0.926,0.573,33.876,14.641,20.776
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,4,260.0,72.456,0.858,-1.485,0.922,0.58,27.098,13.913,18.195
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,5,201.0,60.527,0.852,0.864,0.944,0.529,23.416,12.256,15.998
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,6,46.0,34.87,0.988,0.811,0.958,0.253,19.524,3.037,7.653
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,7,257.0,79.941,0.937,-1.438,0.908,0.549,32.63,11.427,18.089
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,8,388.0,77.598,0.332,0.101,0.96,0.647,24.013,22.647,22.226
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,9,415.0,82.426,0.516,0.813,0.945,0.614,26.099,22.357,22.987
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,10,378.0,89.533,0.878,-0.926,0.931,0.452,33.702,16.132,21.938
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,11,35.0,28.142,0.984,0.525,0.833,0.312,15.93,2.807,6.676
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,12,388.0,84.941,0.76,0.064,0.933,0.596,29.392,19.105,22.226
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,13,492.0,90.083,0.611,0.85,0.953,0.606,29.548,23.385,25.029
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,14,27.0,21.243,0.992,-0.481,0.75,0.2,17.207,2.158,5.863
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,15,410.0,109.841,0.949,0.11,0.893,0.482,43.943,13.813,22.848
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,16,290.0,97.077,0.97,0.11,0.892,0.525,41.632,10.165,19.216
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,17,210.0,71.77,0.937,-1.054,0.882,0.381,29.72,10.382,16.352
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,18,394.0,91.598,0.895,-1.415,0.925,0.576,35.623,15.878,22.398
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,19,648.0,108.569,0.75,-1.401,0.938,0.579,37.414,24.766,28.724
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,20,624.0,115.154,0.889,-1.197,0.936,0.525,44.129,20.19,28.187
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,21,273.0,79.598,0.922,0.515,0.922,0.479,31.856,12.313,18.644
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,22,409.0,91.598,0.842,0.5,0.919,0.533,33.215,17.91,22.82
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,23,160.0,58.971,0.944,-0.198,0.899,0.615,25.772,8.469,14.273
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,24,383.0,81.841,0.793,0.863,0.939,0.589,29.587,18.01,22.083
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,25,625.0,115.74,0.892,-1.212,0.938,0.534,44.541,20.109,28.209
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,26,444.0,85.255,0.32,-0.204,0.943,0.609,25.693,24.345,23.776
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,27,333.0,83.841,0.887,1.116,0.925,0.496,32.056,14.807,20.591
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,28,377.0,81.355,0.805,1.435,0.947,0.64,29.677,17.617,21.909
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,29,68.0,34.107,0.864,-0.155,0.907,0.607,13.752,6.928,9.305
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,30,358.0,83.012,0.819,0.582,0.927,0.533,29.757,17.053,21.35
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,31,461.0,89.255,0.303,0.609,0.945,0.588,26.563,25.315,24.227
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,32,115.0,50.799,0.935,-0.336,0.878,0.475,21.354,7.575,12.101
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,33,306.0,84.154,0.915,0.925,0.913,0.38,33.464,13.469,19.739
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,34,463.0,94.119,0.813,0.908,0.943,0.517,33.894,19.722,24.28
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,35,387.0,81.012,0.624,-0.625,0.944,0.597,26.464,20.688,22.198
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,36,433.0,86.426,0.559,0.241,0.935,0.597,27.463,22.77,23.48
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,37,193.0,60.906,0.895,1.332,0.919,0.55,24.697,11.026,15.676
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,38,89.0,46.971,0.959,1.383,0.864,0.506,21.092,5.943,10.645
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,39,114.0,48.006,0.908,-1.281,0.884,0.518,19.573,8.183,12.048
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,40,215.0,64.527,0.879,1.356,0.923,0.569,25.51,12.151,16.545
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,41,135.0,56.042,0.951,1.237,0.871,0.45,24.681,7.616,13.111
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_left,void,42,107.0,44.799,0.909,-1.303,0.899,0.535,18.92,7.9,11.672
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,part,0,37950.0,4283.188,0.072,-0.038,0.753,0.702,277.147,276.421,219.817
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,1,96.0,40.142,0.839,1.439,0.923,0.667,15.708,8.55,11.056
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,2,92.0,42.314,0.917,-1.401,0.902,0.639,18.005,7.178,10.823
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,3,264.0,80.148,0.937,-1.397,0.917,0.524,32.963,11.49,18.334
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,4,180.0,59.971,0.871,1.57,0.914,0.625,22.97,11.281,15.139
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,5,117.0,48.87,0.926,0.863,0.907,0.459,20.755,7.854,12.205
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,6,218.0,78.906,0.961,-1.392,0.89,0.491,33.765,9.313,16.66
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,7,348.0,75.598,0.524,0.741,0.951,0.604,23.949,20.399,21.05
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,8,388.0,80.426,0.638,1.04,0.944,0.599,26.591,20.485,22.226
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,9,398.0,93.74,0.894,-0.952,0.93,0.447,35.778,16.063,22.511
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,10,290.0,74.698,0.818,0.266,0.929,0.575,26.965,15.506,19.216
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,11,437.0,85.497,0.704,0.863,0.958,0.578,29.325,20.813,23.588
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,12,59.0,41.42,0.98,-0.518,0.797,0.298,20.107,3.985,8.667
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,13,394.0,94.426,0.907,-1.376,0.923,0.532,36.878,15.52,22.398
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,14,219.0,75.598,0.955,-1.03,0.901,0.353,32.719,9.733,16.698
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,15,261.0,90.32,0.968,0.167,0.879,0.467,39.029,9.866,18.23
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,16,188.0,79.249,0.978,0.161,0.87,0.482,35.782,7.458,15.472
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,17,639.0,108.326,0.782,-1.376,0.948,0.592,38.236,23.837,28.524
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,18,601.0,112.326,0.881,-1.19,0.941,0.538,42.609,20.173,27.663
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,19,15.0,13.0,0.984,-0.231,0.75,0.5,10.473,1.842,4.37
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,20,331.0,83.255,0.877,0.656,0.925,0.514,31.462,15.123,20.529
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,21,494.0,94.184,0.757,0.623,0.959,0.61,33.003,21.562,25.079
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,22,411.0,83.012,0.779,0.994,0.954,0.612,30.218,18.932,22.876
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,23,601.0,111.497,0.881,-1.225,0.932,0.55,42.644,20.136,27.663
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,24,385.0,79.113,0.562,0.125,0.946,0.673,25.499,21.093,22.14
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,25,48.0,32.036,0.98,-0.128,0.889,0.706,17.505,3.498,7.818
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,26,9.0,7.0,0.99,-0.161,0.75,0.562,8.958,1.239,3.385
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,27,366.0,85.598,0.866,1.18,0.931,0.545,32.285,16.121,21.587
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,28,384.0,81.355,0.772,1.418,0.941,0.64,29.062,18.463,22.112
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,29,17.0,13.207,0.95,-0.167,0.895,0.708,8.539,2.673,4.652
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,30,412.0,86.184,0.596,0.181,0.938,0.592,27.346,21.953,22.904
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,31,454.0,89.012,0.705,0.644,0.952,0.601,30.19,21.413,24.043
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,32,343.0,87.569,0.905,0.957,0.93,0.412,34.276,14.569,20.898
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,33,389.0,81.841,0.704,-0.495,0.951,0.579,27.831,19.779,22.255
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,34,73.0,42.142,0.964,-0.292,0.88,0.48,19.321,5.15,9.641
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,35,404.0,84.77,0.709,0.089,0.94,0.612,28.76,20.286,22.68
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,36,551.0,100.326,0.748,0.993,0.95,0.579,34.673,23.0,26.487
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,37,58.0,41.213,0.979,0.539,0.841,0.31,19.873,4.015,8.593
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,38,217.0,64.113,0.863,1.345,0.916,0.574,24.832,12.555,16.622
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,39,18.0,15.657,0.979,0.794,0.9,0.321,10.865,2.203,4.787
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,40,117.0,46.87,0.87,-1.204,0.914,0.513,18.299,9.028,12.205
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,41,110.0,50.142,0.953,1.483,0.894,0.629,22.785,6.883,11.835
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,42,260.0,67.527,0.81,1.372,0.959,0.619,25.042,14.678,18.195
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,43,187.0,63.527,0.912,1.204,0.886,0.445,25.48,10.468,15.43
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,44,49.0,28.385,0.932,0.82,0.831,0.371,13.852,5.003,7.899
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,45,124.0,48.87,0.871,-1.216,0.905,0.517,18.956,9.297,12.565
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,46,13.0,11.207,0.981,1.206,0.765,0.361,9.598,1.868,4.068
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,top_right,void,47,40.0,30.071,0.98,1.324,0.833,0.533,16.318,3.279,7.136
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,part,0,38012.0,4267.058,0.141,-0.615,0.75,0.719,279.672,276.877,219.996
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,1,163.0,54.835,0.829,1.215,0.891,0.554,20.675,11.549,14.406
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,2,140.0,53.006,0.899,-1.267,0.875,0.507,21.694,9.479,13.351
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,3,386.0,91.426,0.9,-1.446,0.941,0.568,35.847,15.594,22.169
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,4,243.0,67.006,0.827,-1.509,0.935,0.623,25.042,14.097,17.59
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,5,171.0,56.077,0.892,0.875,0.945,0.529,23.002,10.379,14.755
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,6,289.0,84.562,0.939,-1.421,0.903,0.529,34.947,12.04,19.182
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,7,397.0,79.598,0.489,0.504,0.952,0.636,25.291,22.062,22.483
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,8,434.0,86.083,0.627,0.894,0.948,0.574,27.958,21.783,23.507
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,9,437.0,96.776,0.873,-0.936,0.932,0.443,35.963,17.541,23.588
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,10,324.0,80.113,0.813,0.178,0.92,0.568,28.429,16.538,20.311
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,11,470.0,88.912,0.655,0.823,0.949,0.579,29.582,22.354,24.463
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,12,125.0,55.355,0.963,-0.516,0.919,0.347,25.237,6.842,12.616
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,13,204.0,83.456,0.98,0.164,0.861,0.452,38.153,7.647,16.116
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,14,308.0,97.562,0.965,0.172,0.89,0.446,41.396,10.873,19.803
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,15,421.0,96.426,0.9,-1.374,0.925,0.54,37.412,16.322,23.152
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,16,254.0,81.634,0.939,-1.06,0.885,0.397,32.989,11.37,17.983
2024-03-26_14-16-49-793_MV540-H@xWyHvMbxwzDCYCHtB+sRAABt.bmp,bottom_right,void,17,35.0,25.314,0.942,-0.218,0.875,0.583,12.047,4.031,6.676
